price,latitude,longitude,bathrooms,status,furnished_status
20500000.0,19.2245918099837,72.8470606183299,2.0,1.0,-1.0
25000000.0,19.06660842895508,72.85191345214844,2.0,1.0,1.0
44900000.0,19.140335,72.86436198,3.0,1.0,-1.0
31000000.0,19.1417103470197,72.8419157226747,4.0,1.0,-1.0
14000000.0,19.29274666666669,72.8713433333333,3.0,1.0,-1.0
12400000.0,19.16703502,72.88127374,2.0,1.0,-1.0
13000000.0,19.207013957875898,72.87943298291121,2.0,1.0,-1.0
6300000.0,19.1550273,72.8850879,2.0,1.0,-1.0
33000000.0,19.039152145385746,72.84046936035156,2.0,1.0,0.0
23500000.0,19.07047,72.84949329999999,2.0,1.0,0.0
15000000.0,19.1889733,72.8220064,2.0,1.0,1.0
14000000.0,19.217369079589844,72.83026123046875,2.0,1.0,1.0
18000000.0,19.175361,72.839107,2.0,1.0,-1.0
6500000.0,19.218149185180664,72.81591796875,2.0,1.0,0.0
17000000.0,19.2523379,72.849549,2.0,-1.0,0.0
15000000.0,19.15578269958496,72.88719940185547,3.0,1.0,0.0
27500000.0,19.144893600000003,72.8368073,3.0,1.0,-1.0
20000000.0,19.0128091,72.851598,2.0,-1.0,0.0
45000000.0,19.1182727,72.8572813,3.0,1.0,-1.0
4500000.0,19.21393394470215,72.85517883300781,2.0,1.0,0.0
18500000.0,19.1281401,72.83889040000001,2.0,1.0,-1.0
32000000.0,19.0908063,72.90766690000001,2.0,1.0,1.0
17000000.0,19.165218353271484,72.93827056884766,2.0,1.0,1.0
14500000.0,19.209943771362305,72.83087158203125,2.0,1.0,1.0
22100000.0,19.220760345458984,72.85809326171875,2.0,-1.0,0.0
21500000.0,19.123334884643555,72.87158203125,2.0,1.0,1.0
22500000.0,19.1610214,72.9297512,2.0,1.0,-1.0
16800000.0,19.198230743408203,72.85767364501953,2.0,1.0,2.0
18400000.0,19.1590077,72.86927109999999,2.0,-1.0,0.0
20700000.0,19.1549192106419,72.84356576222049,2.0,-1.0,1.0
14500000.0,19.12021420298,72.9299633704782,2.0,1.0,-1.0
15100000.0,19.124348,72.89049200000001,2.0,1.0,-1.0
22500000.0,19.1595755,72.9465747,2.0,1.0,-1.0
11900000.0,19.202279,72.82840999999999,2.0,-1.0,2.0
25000000.0,19.0227398,72.86865379999999,2.0,1.0,-1.0
17700000.0,19.12431957,72.84605428,2.0,1.0,-1.0
18000000.0,19.122307,72.89599270000001,2.0,1.0,-1.0
13200000.0,19.136807,72.930675,2.0,1.0,-1.0
22500000.0,18.9967988,72.8451287,2.0,1.0,-1.0
25000000.0,19.18023681640625,72.85541534423828,3.0,1.0,1.0
13600000.0,19.1746739,72.94310379999999,2.0,-1.0,0.0
17200000.0,19.1181,72.89485,2.0,1.0,2.0
11000000.0,19.1619007,72.9444337,2.0,1.0,-1.0
18500000.0,19.141983,72.9309595,2.0,1.0,-1.0
22000000.0,19.115297,72.839762,2.0,1.0,-1.0
27500000.0,19.11632,72.859021,2.0,1.0,-1.0
34000000.0,19.1547839,72.8540607,4.0,1.0,-1.0
30000000.0,19.07658768,72.86424255,3.0,1.0,0.0
14500000.0,19.177220805592,72.8705878488227,2.0,1.0,-1.0
29900000.0,19.02222,72.866564,3.0,1.0,-1.0
21000000.0,19.155994,72.847275,3.0,1.0,-1.0
37500000.0,19.08870315551757,72.89613342285156,2.0,1.0,0.0
28900000.0,19.136807,72.930675,3.0,-1.0,1.0
27800000.0,19.171175,72.94032800000001,3.0,-1.0,0.0
26000000.0,19.07732391357422,72.90800476074219,2.0,1.0,2.0
40000000.0,19.0008985876886,72.8389541842401,3.0,1.0,-1.0
7500000.0,19.380144,72.815658,2.0,1.0,-1.0
13899999.0,19.0908063,72.90766690000001,2.0,1.0,1.0
27000000.0,19.079998016357425,72.85449981689453,3.0,1.0,2.0
19000000.0,19.176718,72.944581,2.0,1.0,-1.0
39500000.0,19.108097076416016,72.83226013183594,2.0,1.0,2.0
13100000.0,19.29274666666669,72.8713433333333,3.0,1.0,-1.0
28500000.0,19.177581,72.94503,2.0,1.0,-1.0
47500000.0,18.97607,72.82728,2.0,1.0,2.0
27500000.0,19.028077,72.879665,3.0,1.0,-1.0
10200000.0,19.180237,72.85541490000001,2.0,1.0,-1.0
12500000.0,19.2783121,72.8580188,2.0,1.0,-1.0
13500000.0,19.1296705,72.931658,2.0,-1.0,0.0
19000000.0,19.181124,72.839798,2.0,1.0,-1.0
9100000.0,19.1119,72.89604,2.0,1.0,0.0
23500000.0,19.100385,72.850466,2.0,1.0,-1.0
17500000.0,19.111397,72.90142800000001,2.0,-1.0,0.0
55000000.0,19.07072639465332,72.83612823486328,3.0,1.0,2.0
36000000.0,18.982164,72.827559,2.0,-1.0,1.0
12000000.0,19.159226,72.932291,2.0,1.0,-1.0
18500000.0,19.1378673,72.8361027,2.0,1.0,-1.0
16000000.0,19.1629924,72.83930190000001,2.0,1.0,1.0
11100000.0,19.205378,72.824021,2.0,-1.0,0.0
19000000.0,19.032798767089844,72.89635467529297,2.0,1.0,0.0
17500000.0,19.1184266,72.8958535,2.0,-1.0,0.0
19500000.0,19.10919095,72.88469140000001,2.0,1.0,-1.0
35000000.0,19.022622,72.858387,2.0,-1.0,0.0
22500000.0,19.1297768,72.8330161,2.0,1.0,-1.0
12700000.0,19.1746388,72.8511155,2.0,1.0,-1.0
26000000.0,19.14724,72.84012,2.0,1.0,2.0
35500000.0,19.0266983,72.85302490000001,2.0,1.0,2.0
30000000.0,19.2273315,72.8637286,3.0,1.0,-1.0
51800000.0,19.05749,72.850961,3.0,-1.0,0.0
31000000.0,19.0937492,72.922604,2.0,1.0,-1.0
15500000.0,19.1590077,72.86927109999999,2.0,-1.0,0.0
4000000.0,19.16009,72.92453,2.0,1.0,0.0
24500000.0,19.11888885498047,72.86404418945312,2.0,1.0,2.0
32500000.0,19.0013826,72.84845279999999,2.0,1.0,-1.0
36500000.0,19.196418,72.80659399999999,3.0,1.0,0.0
27000000.0,19.18023681640625,72.85541534423828,3.0,1.0,1.0
25000000.0,19.19038,72.83293,3.0,1.0,0.0
16800000.0,19.195988,72.868512,2.0,-1.0,0.0
31700000.0,19.0472012,72.8722249,3.0,-1.0,1.0
27500000.0,19.2273315,72.8637286,3.0,1.0,2.0
27000000.0,19.2099947,72.86675079999999,2.0,1.0,1.0
43000000.0,19.09882164001465,72.83206939697266,3.0,1.0,0.0
20000000.0,19.1852372,72.9487585,2.0,1.0,0.0
25000000.0,19.1913396666603,72.862262257539,3.0,1.0,-1.0
30000000.0,19.08150863647461,72.83767700195312,2.0,1.0,1.0
12500000.0,19.175295,72.95611600000001,2.0,-1.0,0.0
29900000.0,19.083911847835505,72.91009933408759,2.0,1.0,-1.0
10800000.0,19.1913841,72.94542729999999,2.0,1.0,-1.0
14500000.0,19.200165,72.868551,2.0,1.0,-1.0
16700000.0,19.119677300000003,72.9050809,2.0,-1.0,1.0
14500000.0,19.191485,72.83739,2.0,-1.0,0.0
55000000.0,19.110319,72.84085400000001,3.0,1.0,-1.0
27000000.0,19.053946,72.885286,3.0,1.0,-1.0
32000000.0,19.07907,72.907976,3.0,1.0,2.0
22600000.0,19.114625,72.88469599999999,3.0,1.0,-1.0
9800000.0,19.2782666666667,72.8653383333333,2.0,1.0,-1.0
17500000.0,19.09080696105957,72.90766906738281,2.0,1.0,1.0
18800000.0,19.1192445,72.8996312,2.0,1.0,-1.0
46500000.0,19.009217,72.853023,4.0,1.0,-1.0
30000000.0,19.029439,72.87925899999999,2.0,1.0,-1.0
16500000.0,19.173613,72.872352,2.0,-1.0,0.0
34200000.0,19.0531452,72.902321,3.0,1.0,-1.0
12500000.0,19.16885566711425,72.87786102294922,2.0,1.0,1.0
15300000.0,19.063472879806,72.8813292791734,2.0,1.0,-1.0
18000000.0,19.1746739,72.94310379999999,2.0,1.0,-1.0
12400000.0,19.21392059326172,72.85504150390625,3.0,1.0,0.0
27500000.0,19.0480326,72.9146963,2.0,1.0,-1.0
15500000.0,19.201016,72.825331,2.0,1.0,-1.0
32500000.0,19.2248756,72.86314300000001,3.0,-1.0,0.0
36000000.0,19.0013826,72.84845279999999,2.0,1.0,-1.0
45000000.0,19.05968,72.83422,3.0,1.0,-1.0
22700000.0,19.114625930786133,72.88469696044922,2.0,1.0,2.0
27900000.0,19.2050017,72.86927109999999,3.0,-1.0,0.0
25900000.0,19.119190216064453,72.86400604248047,2.0,1.0,2.0
18500000.0,19.11928367614746,72.86461639404297,2.0,1.0,0.0
20000000.0,19.2335321,72.839198,2.0,1.0,1.0
21000000.0,19.0732695,72.8627475,2.0,1.0,-1.0
14000000.0,19.21104,72.869411,2.0,-1.0,0.0
16500000.0,19.087609,72.89471800000001,2.0,1.0,-1.0
25500000.0,19.092819213867188,72.91316223144531,2.0,1.0,0.0
21000000.0,19.1373633,72.8318507,2.0,1.0,0.0
13000000.0,19.209943771362305,72.83087158203125,2.0,1.0,1.0
27000000.0,19.184664,72.836473,2.0,1.0,-1.0
14400000.0,19.1859,72.84037,2.0,-1.0,0.0
6850000.0,19.21393394470215,72.85504150390625,2.0,1.0,2.0
14500000.0,19.1538862,72.8341385,2.0,1.0,-1.0
45000000.0,19.119421005249023,72.86370849609375,3.0,1.0,1.0
13500000.0,19.177555,72.849887,2.0,-1.0,0.0
25000000.0,19.1040673,72.91767840000001,3.0,1.0,-1.0
25000000.0,19.0627565,72.8545019,2.0,1.0,0.0
21000000.0,19.0810128,72.8500709,2.0,1.0,-1.0
12500000.0,19.16885607,72.87786054,2.0,1.0,-1.0
7000000.0,19.28217,72.87654,2.0,1.0,0.0
14500000.0,19.169822692871094,72.93598175048828,2.0,1.0,1.0
8300000.0,19.21339,72.93141999999999,2.0,1.0,1.0
12600000.0,19.264989,72.873387,2.0,1.0,-1.0
14600000.0,19.24198,72.83565,2.0,-1.0,0.0
22400000.0,19.0327996,72.89635679999999,2.0,0.0,-1.0
22000000.0,19.097765,72.916827,2.0,1.0,-1.0
17300000.0,19.2142355,72.87615140000001,2.0,1.0,-1.0
25000000.0,19.119279861450195,72.8646011352539,2.0,1.0,2.0
27000000.0,19.114019,72.850025,2.0,1.0,-1.0
17000000.0,19.13844,72.812187,2.0,1.0,-1.0
22500000.0,19.114625,72.88469599999999,2.0,1.0,-1.0
32500000.0,19.174673080444336,72.94310760498047,3.0,1.0,2.0
16900000.0,19.20393269,72.82766012,3.0,1.0,-1.0
17000000.0,19.2142355,72.87615140000001,2.0,1.0,-1.0
18600000.0,19.220761,72.85809499999999,2.0,-1.0,0.0
15000000.0,19.2149599,72.81775490000001,2.0,1.0,-1.0
40000000.0,18.9991177205932,72.8448386426703,3.0,1.0,-1.0
18000000.0,19.1443579,72.9333522,2.0,1.0,-1.0
5250000.0,19.404549,72.82772800000001,2.0,1.0,-1.0
35000000.0,19.129737854003903,72.82915496826172,3.0,1.0,1.0
18000000.0,19.1154908,72.87269520000001,2.0,1.0,1.0
27500000.0,19.1771773695655,72.9600928443916,3.0,1.0,-1.0
32500000.0,19.1652117,72.84252912,3.0,1.0,-1.0
18500000.0,19.122307,72.89599270000001,2.0,1.0,-1.0
12500000.0,19.149900436401367,72.93113708496094,2.0,1.0,1.0
4500000.0,19.4053281,72.7882785,2.0,1.0,2.0
17500000.0,19.043911,72.89877800000001,2.0,-1.0,0.0
26000000.0,19.226960100000003,72.8537703,3.0,1.0,-1.0
41000000.0,19.142096,72.826173,3.0,1.0,-1.0
10600000.0,19.136906,72.930603,2.0,-1.0,1.0
13000000.0,19.152517,72.94255,2.0,1.0,-1.0
21000000.0,19.119677300000003,72.9050809,3.0,1.0,-1.0
19000000.0,19.2035935,72.8280028,2.0,1.0,-1.0
17500000.0,19.2469848,72.8653815,2.0,1.0,-1.0
25300000.0,19.181124,72.839798,3.0,1.0,-1.0
16500000.0,19.13675117492676,72.8697738647461,2.0,1.0,2.0
30000000.0,19.032798767089844,72.89635467529297,3.0,-1.0,0.0
15000000.0,19.2114023225106,72.86572890631679,2.0,1.0,-1.0
22000000.0,19.1590077,72.86927109999999,2.0,1.0,-1.0
20000000.0,19.1227970123291,72.82485961914062,2.0,1.0,2.0
55500000.0,19.0787080118698,72.8402855073601,3.0,-1.0,1.0
24000000.0,19.1296705,72.931658,4.0,1.0,-1.0
14200000.0,19.2977396,72.87049559999998,2.0,1.0,-1.0
7000000.0,19.282133102416992,72.86373138427734,2.0,1.0,1.0
28800000.0,19.1137131,72.86100970000001,2.0,-1.0,0.0
8500000.0,19.28217,72.87654,2.0,1.0,0.0
19500000.0,19.10859,72.83335,2.0,1.0,1.0
21000000.0,19.1223203294664,72.8916711676285,3.0,1.0,-1.0
18000000.0,19.27831268310547,72.85801696777344,2.0,1.0,2.0
14900000.0,19.11888313293457,72.86392974853516,2.0,1.0,0.0
30000000.0,19.13894569,72.82940015,2.0,1.0,-1.0
27500000.0,19.134302,72.8262572,2.0,1.0,-1.0
20200000.0,19.13662,72.93666999999999,2.0,1.0,0.0
20500000.0,19.099437,72.84241899999999,2.0,1.0,-1.0
7000000.0,19.2941004,72.87088390000001,2.0,-1.0,1.0
27500000.0,19.023906707763672,72.86747741699219,3.0,1.0,1.0
16000000.0,19.258105,72.8519218,2.0,1.0,-1.0
26000000.0,19.11632,72.859021,2.0,1.0,-1.0
28000000.0,19.1834039622512,72.9426250028299,3.0,1.0,-1.0
13000000.0,19.148058,72.937725,2.0,-1.0,0.0
22500000.0,19.034408300000003,72.889042,2.0,-1.0,1.0
24500000.0,19.1227979,72.82485940000001,2.0,-1.0,1.0
36300000.0,19.11197019,72.86248825,3.0,1.0,-1.0
33900000.0,18.995232,72.847578,2.0,1.0,1.0
17000000.0,19.1687237,72.86764740000001,2.0,1.0,-1.0
19700000.0,19.151111,72.849253,2.0,1.0,-1.0
27500000.0,19.1184266,72.8958535,3.0,-1.0,0.0
26000000.0,19.119251251220703,72.86458587646484,2.0,1.0,2.0
24500000.0,19.099262,72.918103,2.0,1.0,-1.0
11700000.0,19.210253,72.836714,2.0,-1.0,0.0
15300000.0,19.1373633,72.8318507,2.0,1.0,2.0
17000000.0,19.206448,72.8233516980957,2.0,1.0,-1.0
12000000.0,19.180237,72.85541490000001,2.0,1.0,-1.0
50000000.0,19.03953742980957,72.89562225341797,3.0,1.0,0.0
34500000.0,19.072062439164696,72.89579820902141,3.0,1.0,-1.0
14500000.0,19.119184494018555,72.86463165283203,2.0,1.0,1.0
25000000.0,19.116300944375464,72.83220084466467,2.0,1.0,-1.0
26500000.0,19.043911,72.89877800000001,2.0,1.0,1.0
17000000.0,19.0561802,72.9080628,2.0,-1.0,0.0
41500000.0,19.01666641235352,72.81666564941406,2.0,1.0,0.0
35000000.0,19.04094,72.86528100000001,2.0,-1.0,0.0
9400000.0,19.28217,72.87654,2.0,1.0,1.0
14200000.0,19.213054,72.81889100000001,2.0,-1.0,0.0
21000000.0,19.0327996,72.89635679999999,2.0,1.0,2.0
21500000.0,19.10919095,72.88469140000001,2.0,1.0,-1.0
13000000.0,19.255381,72.85381600000001,2.0,-1.0,0.0
29200000.0,19.053946,72.885286,3.0,-1.0,1.0
18000000.0,19.1889733,72.8220064,2.0,1.0,-1.0
17000000.0,19.03367042541504,72.8572998046875,2.0,1.0,2.0
13500000.0,19.118578,72.93806,2.0,1.0,-1.0
32000000.0,18.96225,72.81338000000001,2.0,1.0,2.0
37000000.0,19.0198623047892,72.8320821964833,2.0,1.0,-1.0
7500000.0,19.2783121,72.8580188,2.0,1.0,0.0
32500000.0,18.963298,72.843294,3.0,1.0,0.0
18500000.0,19.098074,72.91985,2.0,1.0,-1.0
21000000.0,19.09846862,72.88613072,3.0,1.0,-1.0
55000000.0,19.0815087,72.8376755,3.0,-1.0,1.0
17800000.0,19.12998,72.933221,2.0,1.0,-1.0
13000000.0,19.060800552368164,72.87981414794922,2.0,1.0,1.0
17000000.0,19.2335321,72.839198,2.0,1.0,-1.0
45500000.0,19.04094,72.86528100000001,4.0,-1.0,0.0
20000000.0,19.194356,72.83081899999999,2.0,1.0,-1.0
35000000.0,19.194356,72.83081899999999,3.0,1.0,-1.0
20000000.0,19.1142547770137,72.90212,2.0,1.0,-1.0
17000000.0,19.16885607,72.87786054,2.0,1.0,-1.0
28000000.0,18.9953333,72.8300383,2.0,-1.0,0.0
19000000.0,19.214054107666016,72.8552017211914,2.0,1.0,1.0
47500000.0,19.12972640991211,72.82823944091797,3.0,1.0,0.0
18700000.0,19.155756,72.846862,2.0,1.0,-1.0
18000000.0,19.08147,72.86251,2.0,1.0,0.0
23000000.0,19.0799983,72.8545019,2.0,1.0,0.0
6000000.0,19.404825,72.8277573,2.0,1.0,-1.0
50500000.0,18.998096278561693,72.84285746137698,3.0,1.0,-1.0
13500000.0,18.94813,72.82735,2.0,1.0,1.0
22500000.0,19.11721627,72.89304604,2.0,1.0,-1.0
23400000.0,19.02935005594641,72.88030444699154,3.0,-1.0,1.0
49900000.0,19.057928,72.900514,4.0,1.0,-1.0
21600000.0,19.0799983,72.8545019,2.0,1.0,2.0
29900000.0,19.119348526000977,72.86434173583984,2.0,1.0,1.0
16500000.0,19.13703155517578,72.93144989013672,2.0,1.0,0.0
18700000.0,19.16668,72.94845,2.0,-1.0,0.0
14500000.0,19.20678417,72.81912281,2.0,1.0,-1.0
16000000.0,19.158048040920104,72.9369262709775,2.0,1.0,-1.0
55000000.0,19.12809637,72.81965429,2.0,1.0,-1.0
20000000.0,19.090567,72.834885,2.0,1.0,-1.0
18500000.0,19.1595755,72.9465747,2.0,1.0,-1.0
14000000.0,19.1391659,72.7915215,2.0,1.0,-1.0
24000000.0,19.17100978,72.87098943,2.0,1.0,-1.0
34000000.0,19.1595755,72.9465747,3.0,-1.0,0.0
15000000.0,19.11940574645996,72.86394500732422,2.0,1.0,2.0
12600000.0,19.207601,72.879171,3.0,-1.0,0.0
16500000.0,19.1086461,72.83470729999999,2.0,1.0,2.0
35000000.0,19.07072639465332,72.83612823486328,2.0,1.0,0.0
22200000.0,19.213977813720703,72.85509490966797,2.0,1.0,2.0
41500000.0,19.0287285,72.8441629,3.0,1.0,1.0
23000000.0,19.126493109835103,72.8293271354831,2.0,1.0,-1.0
27500000.0,19.05624,72.88755,2.0,1.0,1.0
15000000.0,19.210841,72.8755987441594,2.0,1.0,-1.0
24000000.0,19.097765,72.916827,2.0,1.0,-1.0
42500000.0,19.105440139770508,72.84111785888672,3.0,1.0,2.0
16200000.0,19.2050017,72.86927109999999,2.0,1.0,-1.0
31500000.0,19.2052078,72.8633728,3.0,-1.0,0.0
20000000.0,19.149901,72.931134,2.0,1.0,0.0
21000000.0,19.138885498046875,72.82374572753906,2.0,1.0,1.0
24400000.0,19.1746739,72.94310379999999,3.0,-1.0,0.0
14500000.0,19.2110349093203,72.8623646039943,2.0,1.0,-1.0
32000000.0,19.0880895,72.8370599,3.0,1.0,-1.0
34000000.0,19.11366241,72.84480702,3.0,1.0,-1.0
19000000.0,19.103515625,72.84521484375,2.0,1.0,2.0
7700000.0,19.3093926,72.8485939,2.0,1.0,2.0
12500000.0,19.11918830871582,72.8641586303711,2.0,1.0,1.0
15000000.0,19.187396,72.9399822,2.0,1.0,-1.0
35000000.0,19.07072639465332,72.83612823486328,3.0,1.0,0.0
21100000.0,19.11911392211914,72.86406707763672,2.0,1.0,0.0
31700000.0,19.0856,72.909277,3.0,0.0,-1.0
9000000.0,19.26522136,72.8743219,2.0,1.0,-1.0
18000000.0,19.096202,72.919057,2.0,1.0,-1.0
25000000.0,19.1596950179688,72.9358988107455,4.0,1.0,-1.0
12600000.0,19.043911,72.89877800000001,2.0,-1.0,0.0
35000000.0,19.18897247314453,72.82200622558594,2.0,1.0,2.0
12500000.0,19.07537651062012,72.86631774902344,2.0,1.0,0.0
27200000.0,19.015415,72.86014899999999,3.0,1.0,-1.0
55000000.0,19.055229,72.83082900000001,3.0,1.0,-1.0
21500000.0,19.1173012,72.8840395,2.0,1.0,1.0
12000000.0,19.058354100000003,72.8802798,2.0,1.0,-1.0
38000000.0,19.006180342037,72.8286779623475,2.0,1.0,-1.0
24900000.0,19.1227970123291,72.82485961914062,2.0,1.0,2.0
53000000.0,19.019546508789062,72.8382568359375,3.0,1.0,1.0
13500000.0,19.15896,72.93373000000001,2.0,1.0,-1.0
20500000.0,19.126587,72.833474,2.0,1.0,-1.0
30000000.0,19.10072562862488,72.85056592394254,2.0,1.0,0.0
8230000.0,19.26231203,72.87409673,2.0,1.0,-1.0
25000000.0,19.191119,72.83116,3.0,1.0,-1.0
33500000.0,19.12419,72.83021,3.0,-1.0,1.0
19500000.0,19.11892318725586,72.86404418945312,2.0,1.0,1.0
8150000.0,19.26231203,72.87409673,2.0,-1.0,1.0
21000000.0,19.1702367,72.95594240000001,2.0,1.0,-1.0
11500000.0,19.068051,72.89605,2.0,1.0,-1.0
15500000.0,19.202228,72.815271,2.0,1.0,-1.0
27000000.0,19.005105,72.845869,3.0,1.0,1.0
19000000.0,19.2539332,72.8672448,3.0,1.0,0.0
38000000.0,19.100385,72.850466,2.0,1.0,-1.0
10500000.0,19.089120864868164,72.88994598388672,2.0,1.0,1.0
24000000.0,19.121311,72.83954200000001,2.0,1.0,-1.0
17500000.0,19.1746739,72.94310379999999,2.0,1.0,0.0
40000000.0,19.247234344482425,72.85005187988281,4.0,1.0,1.0
41000000.0,19.0937492,72.922604,3.0,1.0,-1.0
26000000.0,19.072772,72.86340600000001,2.0,1.0,-1.0
18000000.0,19.214033,72.8627501,2.0,1.0,-1.0
25500000.0,19.107616424560547,72.89891815185547,2.0,1.0,0.0
11800000.0,19.208398000000003,72.879044,2.0,1.0,-1.0
24000000.0,19.0227395,72.8653824,2.0,1.0,-1.0
25500000.0,19.141978,72.812312,2.0,-1.0,0.0
13799999.0,19.133092,72.93475,2.0,1.0,-1.0
18500000.0,19.2050017,72.86927109999999,2.0,1.0,1.0
29600000.0,19.21104,72.869411,2.0,-1.0,0.0
21200000.0,19.1709035,72.8510933,2.0,1.0,1.0
18500000.0,19.309392300000003,72.84912270000001,3.0,1.0,-1.0
15500000.0,19.1154899597168,72.87269592285156,2.0,1.0,2.0
19500000.0,19.0646382,72.8958265,2.0,1.0,-1.0
31000000.0,19.1795597076416,72.86117553710938,3.0,1.0,1.0
14500000.0,19.0899142203998,72.916868452269,2.0,1.0,-1.0
29000000.0,19.202068328857425,72.847900390625,2.0,1.0,0.0
14200000.0,19.16664,72.835254,2.0,1.0,-1.0
24000000.0,19.1547839,72.8540607,2.0,1.0,-1.0
4300000.0,19.3602150985917,72.847646,2.0,1.0,-1.0
18500000.0,19.02935005594641,72.88030444699154,2.0,1.0,-1.0
22500000.0,19.043911,72.89877800000001,2.0,-1.0,1.0
36000000.0,19.0175169,72.84711690000002,2.0,-1.0,0.0
8000000.0,19.2967192,72.87544659999999,2.0,1.0,-1.0
13000000.0,19.2100454,72.8183494,2.0,1.0,2.0
17400000.0,19.21104,72.869411,2.0,-1.0,0.0
35500000.0,19.0908063,72.90766690000001,3.0,1.0,-1.0
8500000.0,19.296263,72.86179200000001,2.0,1.0,1.0
33000000.0,19.1393186282774,72.83739037336471,4.0,1.0,-1.0
18000000.0,19.075029373168945,72.90982055664062,2.0,1.0,0.0
29000000.0,19.1523371746602,72.83092418126779,2.0,1.0,-1.0
17000000.0,19.1242932,72.9212788,2.0,1.0,-1.0
9500000.0,19.3693345,72.806127,2.0,1.0,1.0
25000000.0,19.12842,72.81988,2.0,1.0,2.0
34500000.0,19.051037,72.894389,2.0,1.0,-1.0
18000000.0,19.07907,72.907976,2.0,1.0,-1.0
31500000.0,18.995232,72.847578,2.0,1.0,-1.0
14500000.0,19.1545,72.93119,2.0,1.0,1.0
25000000.0,19.13844,72.812187,3.0,1.0,-1.0
16000000.0,19.0219072709714,72.8685268353121,2.0,-1.0,2.0
40000000.0,19.006180342037,72.8286779623475,2.0,1.0,-1.0
6800000.0,19.21221923828125,72.82118225097656,2.0,1.0,0.0
13799999.0,19.207601,72.879171,2.0,-1.0,1.0
22000000.0,19.093535,72.91149,2.0,1.0,-1.0
50000000.0,19.119190216064453,72.8646469116211,3.0,1.0,0.0
45000000.0,18.9723899,72.837633,3.0,1.0,-1.0
28000000.0,19.03731,72.87871,2.0,-1.0,1.0
15000000.0,19.136642456054688,72.93113708496094,2.0,1.0,0.0
30000000.0,18.989957,72.840012,2.0,1.0,-1.0
17000000.0,19.0151285,72.8580644,2.0,-1.0,0.0
18000000.0,19.03199958801269,72.90070343017578,2.0,1.0,2.0
32500000.0,19.1855878,72.9493718,3.0,1.0,-1.0
25000000.0,19.072039,72.8613518,2.0,1.0,-1.0
12500000.0,19.2364109,72.8695404,2.0,1.0,-1.0
44000000.0,19.1590077,72.86927109999999,3.0,1.0,1.0
37000000.0,19.0013826,72.84845279999999,3.0,-1.0,2.0
18500000.0,19.210628509521484,72.84156036376953,2.0,1.0,0.0
14000000.0,19.182497,72.941191,2.0,1.0,-1.0
24000000.0,19.1549192106419,72.84356576222049,2.0,-1.0,1.0
16000000.0,19.17539225,72.86148682,2.0,1.0,-1.0
18500000.0,19.1889733,72.8220064,3.0,1.0,0.0
23900000.0,19.13735580444336,72.83695220947266,2.0,1.0,2.0
24000000.0,19.25650405883789,72.85124206542969,3.0,1.0,0.0
28000000.0,19.110616,72.856052,3.0,1.0,0.0
21000000.0,19.052196502685547,72.89112091064453,2.0,1.0,1.0
32000000.0,19.11967658996582,72.90508270263672,3.0,1.0,0.0
38500000.0,19.07072639465332,72.83612823486328,2.0,1.0,0.0
16000000.0,19.1746739,72.94310379999999,2.0,1.0,0.0
17000000.0,19.112592000000003,72.896237,2.0,1.0,-1.0
19000000.0,19.0908063,72.90766690000001,2.0,1.0,-1.0
29000000.0,19.0266983,72.85302490000001,2.0,1.0,1.0
31200000.0,19.1889733,72.8220064,3.0,1.0,-1.0
26000000.0,19.0327996,72.89635679999999,2.0,1.0,-1.0
29000000.0,19.031132,72.843476,2.0,-1.0,1.0
17000000.0,19.206801,72.848506,2.0,-1.0,0.0
18500000.0,19.10846,72.87857,2.0,1.0,1.0
12500000.0,19.05128,72.89050999999999,2.0,-1.0,1.0
13799999.0,19.25584,72.86565,2.0,1.0,2.0
28000000.0,19.128953,72.9298045,4.0,1.0,1.0
27500000.0,19.1652117,72.84252912,2.0,1.0,-1.0
22500000.0,19.118968963623047,72.86405944824219,2.0,1.0,2.0
34000000.0,19.0627565,72.8545019,2.0,1.0,0.0
22500000.0,19.119198,72.894366,2.0,1.0,-1.0
13500000.0,19.2099947,72.86675079999999,2.0,1.0,0.0
15000000.0,19.2018545,72.815272,2.0,1.0,-1.0
17500000.0,19.1171775,72.8848865,2.0,1.0,-1.0
27500000.0,19.140062,72.829136,2.0,1.0,-1.0
40000000.0,19.01066,72.846255,3.0,1.0,2.0
47000000.0,19.0051754,72.8498377,3.0,1.0,1.0
21000000.0,19.11918830871582,72.86459350585938,2.0,1.0,1.0
20500000.0,19.20999526977539,72.86675262451172,2.0,1.0,0.0
30000000.0,19.2273218,72.8590594,4.0,1.0,-1.0
25400000.0,19.156373,72.93894499999999,3.0,-1.0,1.0
24500000.0,19.046912,72.90759,3.0,1.0,-1.0
13000000.0,19.15381050109864,72.95048522949219,2.0,1.0,2.0
11700000.0,19.104651,72.931782,2.0,1.0,-1.0
22500000.0,18.9497595,72.82939209999999,2.0,1.0,1.0
21000000.0,19.183819,72.86111600000001,2.0,1.0,-1.0
16000000.0,19.0908063,72.90766690000001,2.0,1.0,2.0
13899999.0,19.040233,72.8601801,2.0,-1.0,0.0
18700000.0,19.1164838,72.8853956,3.0,1.0,-1.0
13500000.0,19.18343,72.858513,2.0,1.0,-1.0
31500000.0,19.119508743286133,72.86332702636719,2.0,1.0,2.0
21000000.0,19.119304656982425,72.86461639404297,2.0,1.0,1.0
